city,job_title,company,salary,location,experience,education,industry,salary_numeric,edu_code,exp_code
北京,AI智能体架构师,亚信科技（中国）有限公司,1.8-3.5万·13薪,北京,3-5年,本科,计算机服务,28.708333333333332,2.0,3.0
北京,大模型后训练算法专家,亚信科技（中国）有限公司,2.5-5万·13薪,北京,3-5年,硕士,计算机服务,40.625,3.0,3.0
北京,大模型算法工程师,深圳市法本信息技术股份有限公司,2.6-2.7万,北京,3-5年,本科,计算机软件,26.500000000000004,2.0,3.0
北京,算法工程师（大模型训练与系统优化方向）,中讯邮电咨询设计院有限公司智联（广州）分公司,30-45万/年,北京,3-5年,本科,通信/网络设备,31.25,2.0,3.0
北京,NLP算法工程师(J10875),北京万方数据股份有限公司,2-3万,北京,3-5年,硕士,计算机服务,25.0,3.0,3.0
北京,大数据开发工程师,上海学获帮教育科技有限公司,2-2.5万,北京,1-3年,本科,教育/培训/院校,22.5,2.0,2.0
北京,Java研发岗,阳光数智科技有限责任公司,1-2万,北京,5-10年,本科,计算机服务,15.0,2.0,4.0
北京,Python初级大数据开发工程师,北京远大创新科技有限公司,1-1.5万·13薪,北京,1-3年,本科,电子/半导体/集成电路,13.541666666666666,2.0,2.0
北京,大数据开发工程师(J20880),阳光数智科技有限责任公司,1.8-3万,北京,1-3年,本科,计算机服务,24.0,2.0,2.0
北京,大数据开发工程师,安徽讯飞至悦科技有限公司,2-3万·14薪,北京,1-3年,本科,计算机软件,29.166666666666668,2.0,2.0
北京,ETL 开发工程师 / 数据开发工程师（ETL 方向）,北京万方软件有限公司,8千-1.1万,北京,1-3年,本科,计算机软件,9.5,2.0,2.0
北京,大数据开发运维岗,长城人寿保险股份有限公司,1.4-1.6万,北京,1-3年,硕士,保险,15.0,3.0,2.0
北京,大数据工程师,北京万方软件有限公司,8千-1.2万,北京,1-3年,本科,计算机软件,10.0,2.0,2.0
北京,数据开发岗,中再保数字科技有限责任公司,25-50万/年,北京,3-5年,硕士,计算机服务(系统、数据服务、维修),31.25,3.0,3.0
北京,数据开发工程师,中国软件与技术服务股份有限公司,1.2-1.6万·13薪,北京,3-5年,本科,计算机软件,15.166666666666666,2.0,3.0
北京,数据开发工程师,北京牡丹电子集团有限责任公司,1.2-2万,北京,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.0,2.0,2.0
北京,数据开发（北京）,湖北小番茄数据科技有限公司,7千-1万,北京,1-3年,大专,电气/电力/水利,8.5,1.0,2.0
北京,大数据平台开发工程师(J10846),北京万方数据股份有限公司,1.2-1.8万,北京,3年,本科,计算机服务,15.0,2.0,1.0
北京,Java开发工程师（大数据/人工智能方向）,北京万方软件有限公司,1-1.5万,北京,1-3年,本科,计算机软件,12.5,2.0,2.0
北京,大数据工程师,中博信息技术研究院有限公司,1-2万,北京,1-3年,本科,计算机软件,15.0,2.0,2.0
北京,大数据工程师,北京国信博飞科技发展有限公司,1-2万,北京,1-3年,本科,计算机软件,15.0,2.0,2.0
北京,大数据平台管理岗,长城人寿保险股份有限公司,1.5-1.8万,北京,1-3年,硕士,保险,16.5,3.0,2.0
北京,大数据架构工程师,中船科技股份有限公司,1.6-3万,北京,3-5年,硕士,船舶/航空/航天,23.0,3.0,3.0
北京,python大数据工程师(数据采集岗),北京远大创新科技有限公司,1-1.2万,北京,1-3年,本科,电子/半导体/集成电路,11.0,2.0,2.0
北京,初中级算法-通信类/大数据项目-统本,深圳建广数字科技有限公司青岛分公司,1.5-2.5万,北京,1-3年,本科,计算机软件丨企业服务丨计算机服务,20.0,2.0,2.0
北京,AI算法工程师（产业大数据方向）,中泰赋能产业发展有限公司,1-1.5万,北京,1-3年,硕士,其他行业,12.5,3.0,2.0
北京,大数据运营岗(J13319),联通数字科技有限公司,2-3万,北京,3-5年,本科,网络/信息安全丨通信/网络设备丨运营商/增值服务,25.0,2.0,3.0
北京,技术经理岗（大数据平台）(J10417),国民养老保险股份有限公司,1.6-3万,北京,1-3年,本科,保险,23.0,2.0,2.0
北京,数据研发工程师,中京保安服务（北京）有限公司湖北分公司,1.2-2.4万,北京,1-3年,本科,新零售丨新媒体丨计算机软件,18.0,2.0,2.0
北京,数据ETL工程师,北京浩星科技有限公司,1.2-1.8万,北京,3-5年,本科,计算机软件,15.0,2.0,3.0
北京,高级数据研发工程师,北京牡丹电子集团有限责任公司,2.5-3.5万,北京,3-5年,本科,云计算/大数据丨网络/信息安全丨计算机服务,30.0,2.0,3.0
北京,阿里云智能-大数据研发专家-引擎,阿里云计算有限公司,1-2万,北京,5-10年,本科,计算机软件,15.0,2.0,4.0
北京,总部数字科技中心数据技术专业经理,内蒙古伊利实业集团股份有限公司,2.5-3.5万,北京,3-5年,本科,食品/饮料/粮油,30.0,2.0,3.0
北京,数据工厂总体（九院研发中心）,航天时代低空科技有限公司,2-4万,北京,1-3年,硕士,计算机软件,30.0,3.0,2.0
北京,后端开发工程师（路网数据方向）-地理位置中台,字节跳动,2.6-4.5万,北京,5-10年,本科,互联网/电子商务,35.5,2.0,4.0
北京,大模型工程师,财达证券股份有限公司,2.5-5万,北京,1-3年,硕士,证券/期货,37.5,3.0,2.0
北京,数据分析师,中国移动通信有限公司在线营销服务中心,1-2万,北京,1-3年,本科,电子商务丨新媒体丨运营商/增值服务,15.0,2.0,2.0
北京,数据科学工程师（应届管培生）,贝咨曼管理咨询（北京）有限公司,5千-1万,北京,无经验,本科,计算机软件,7.5,2.0,1.0
北京,大模型研发工程师（北京）,浙江时空智子大数据有限公司,1.5-2.7万,北京,1-3年,硕士,人工智能,21.0,3.0,2.0
北京,数据分析师,北京牡丹电子集团有限责任公司,1.3-2.5万·13薪,北京,1-3年,硕士,云计算/大数据丨网络/信息安全丨计算机服务,20.583333333333332,3.0,2.0
北京,伊利2026届校招-数字科技中心数据智能培训生（总部）,内蒙古伊利实业集团股份有限公司,1.4-1.5万,北京,无经验,硕士,食品/饮料/粮油,14.5,3.0,1.0
北京,数据分析业务架构师,施耐德电气（中国）有限公司,2.5-4万,北京,5-10年,本科,其他行业,32.5,2.0,4.0
北京,数据治理专家,东方金诚国际信用评估有限公司,2-2.5万·15薪,北京,3-5年,本科,金融/投资/证券,28.125,2.0,3.0
上海,理化检测及数据分析研究员 (MJ010219),上海药明生物技术有限公司,8千-1.5万·14薪,上海,3-5年,本科,制药/生物工程,13.416666666666666,2.0,3.0
上海,激光通信在轨数据分析工程师,北京极光星通科技有限公司,1.3-2.5万·14薪,上海,1-3年,本科,船舶/航空/航天,22.166666666666668,2.0,2.0
上海,Service data analysis Supervisor,威能（中国）供热制冷环境技术有限公司,1.3-1.5万·14薪,上海,5-10年,本科,家居/家具/家电,16.333333333333332,2.0,4.0
上海,AI数据工程师,上海浦东软件园汇智软件发展有限公司,2.2-3万,上海,1-3年,本科,电子/半导体/集成电路,26.0,2.0,2.0
上海,生物信息研究员（多组学与生物标志物方向）,武汉朗来科技发展有限公司,1.5-2.5万,上海,1-3年,硕士,制药/生物工程,20.0,3.0,2.0
上海,数据处理工程师,上海联泰科技股份有限公司,6.5-7.5千,上海,1-3年,大专,机械/设备/重工丨仪器仪表/工业自动化,7.0,1.0,2.0
上海,时序信号分析与核磁仿真算法工程师（社招）,上海全澜科技有限公司,3-4万·14薪,上海,1-3年,硕士,医疗设备/器械,40.833333333333336,3.0,2.0
上海,AI算法工程师(J10323),上海承葛生物科技有限公司,1-1.5万,上海,3年,硕士,制药/生物工程,12.5,3.0,1.0
上海,点云算法工程师,沈阳东硕信息技术有限公司,9千-1.6万,上海,1-3年,本科,原材料和加工,12.5,2.0,2.0
上海,Python算法工程师（戎慧智能/雷达数据分析方向）,上海西虹桥导航产业发展有限公司,1.5-2.5万,上海,1-3年,本科,其他专业服务,20.0,2.0,2.0
上海,图像数据处理工程师,临港实验室,18-30万/年,上海,1-3年,本科,制药/生物工程,20.0,2.0,2.0
上海,行业咨询工程师（数据业务研发）-上海电缆所,上海电缆研究所有限公司,1.2-1.5万,上海,1-3年,本科,其他行业,13.5,2.0,2.0
上海,游戏数据运营,上海成蹊信息科技有限公司,2.2-3万,上海,3-5年,本科,游戏,26.0,2.0,3.0
上海,Solution Consultant（暖通优化）,Aden Group,1.5-2万,上海,1-3年,本科,外包服务,17.5,2.0,2.0
上海,数据分析师-J450043,上海联城房地产评估咨询有限公司,1-1.5万,上海,1-3年,本科,其他专业服务,12.5,2.0,2.0
上海,数据分析专员,立邦投资有限公司,1.5-2万,上海,3-5年,本科,装修装饰丨建材丨批发/零售,17.5,2.0,3.0
上海,数据分析师,青葱道文化传播（上海）有限公司,1.1-1.8万,上海,1-3年,硕士,在线教育丨云计算/大数据丨培训机构,14.500000000000002,3.0,2.0
上海,数据分析师,上海旭中市场信息咨询有限公司,8千-1.2万,上海,1-3年,本科,咨询,10.0,2.0,2.0
上海,数据分析师,前程无忧,1.5-2万,上海,1-3年,本科,人力资源服务,17.5,2.0,2.0
上海,数据分析师,上海全成通信技术有限公司,1.5-3万,上海,3-5年,本科,计算机软件丨运营商/增值服务丨人工智能,22.5,2.0,3.0
上海,数据分析经理,上海天籍信息科技有限公司,8.5千-1.7万,上海,3-5年,本科,互联网/电子商务,12.75,2.0,3.0
上海,数据分析师,上海劢联信息科技有限公司,8千-1.2万,上海,1-3年,本科,专业服务(咨询、人力资源、财会),10.0,2.0,2.0
上海,前端数据分析 (MJ000412),松下电器机电（中国）有限公司,9千-1.3万,上海,无经验,本科,汽车研发/制造丨机械/设备/重工丨仪器仪表/工业自动化,11.0,2.0,1.0
上海,图大模型数据分析师,上海硕恩网络科技股份有限公司,1.5-3万·13薪,上海,1-3年,硕士,人工智能,24.375,3.0,2.0
上海,大数据分析开发工程师(J13219),中芯国际集成电路制造（上海）有限公司,1.3-1.8万·15薪,上海,1-3年,硕士,电子/半导体/集成电路,19.375,3.0,2.0
上海,AI初级工程师（数据分析方向）,上海承胜科技发展有限公司,1.8-2.5万·13薪,上海,1-3年,硕士,办公用品及设备,23.291666666666668,3.0,2.0
上海,数据分析师,上海旭中市场信息咨询有限公司,8千-1.2万,上海,1-3年,本科,咨询,10.0,2.0,2.0
上海,资深数据分析师-Parallel,字节跳动,2-4万,上海,无经验,本科,互联网/电子商务,30.0,2.0,1.0
上海,数据分析师/数据建模专员,安永（中国）企业咨询有限公司,1.5-2万,上海,1-3年,本科,会计/审计,17.5,2.0,2.0
上海,数据分析师,上海伍贤信息技术股份有限公司,1.5-2万·13薪,上海,1-3年,本科,计算机服务丨新零售丨电子商务,18.958333333333332,2.0,2.0
上海,ADM-02  高级数据分析师（用户行为方向）,邦伲德科技（上海）股份有限公司,1.2-1.5万,上海,3-5年,本科,其他行业,13.5,2.0,3.0
上海,数据分析师,上海硕恩网络科技股份有限公司,1-2万,上海,1-3年,本科,人工智能,15.0,2.0,2.0
上海,python开发工程师,上海凯延计算机科技发展有限公司,1.5-2.5万,上海,3-5年,本科,计算机软件,20.0,2.0,3.0
上海,AI Python后端研发工程师,恩士迅信息科技（中国）有限责任公司,1-1.5万,上海,1-3年,本科,计算机服务,12.5,2.0,2.0
上海,数据分析（保险行业）,上海必胜人力资源有限公司,1-1.5万·14薪,上海,1-3年,本科,船舶/航空/航天,14.583333333333334,2.0,2.0
上海,AI数据分析专员,城林科技（上海）有限公司,8千-1.5万,上海,1-3年,本科,机械/设备/重工,11.5,2.0,2.0
上海,量化策略与数据分析岗-信息技术中心（J10501）,湘财证券股份有限公司,1-2万,上海,1-3年,硕士,金融/投资/证券,15.0,3.0,2.0
上海,数据分析师,上海吉祥航空股份有限公司,1.3-2.2万,上海,1-3年,本科,交通/运输/客运,17.5,2.0,2.0
上海,数据分析师,中旅途易旅游有限公司上海维京旅行社分公司,1-2万,上海,1-3年,本科,旅游,15.0,2.0,2.0
上海,AI数据工程师,上海浦东软件园汇智软件发展有限公司,2.2-3万,上海,1-3年,本科,电子/半导体/集成电路,26.0,2.0,2.0
上海,激光通信在轨数据分析工程师,北京极光星通科技有限公司,1.3-2.5万·14薪,上海,1-3年,本科,船舶/航空/航天,22.166666666666668,2.0,2.0
上海,Service data analysis Supervisor,威能（中国）供热制冷环境技术有限公司,1.3-1.5万·14薪,上海,5-10年,本科,家居/家具/家电,16.333333333333332,2.0,4.0
上海,数据处理工程师,上海联泰科技股份有限公司,6.5-7.5千,上海,1-3年,大专,机械/设备/重工丨仪器仪表/工业自动化,7.0,1.0,2.0
上海,数据工程师,上海城建信息科技有限公司,18-24万/年,上海,1-3年,本科,计算机服务,17.5,2.0,2.0
上海,数据工程师（上海-黄浦区）,上海江崎格力高食品有限公司,1.5-2万,上海,3-5年,本科,食品/饮料/粮油,17.5,2.0,3.0
上海,数据工程师 IT Data Engineer,尚列（上海）贸易有限公司,1.8-2.2万,上海,3-5年,本科,批发/零售,20.0,2.0,3.0
上海,大数据工程师,上海壹亘精密机床有限公司,1.5-3万,上海,1-3年,本科,机械/设备/重工,22.5,2.0,2.0
上海,高级数据工程师,临港实验室,20-30万/年,上海,3-5年,本科,制药/生物工程,20.833333333333332,2.0,3.0
上海,bi数据工程师,上海伍贤信息技术股份有限公司,1.2-1.5万·13薪,上海,3-5年,本科,计算机服务丨新零售丨电子商务,14.625,2.0,3.0
上海,大数据工程师,上海微迈睿科技有限公司,1.4-2.8万·15薪,上海,1-3年,本科,计算机软件,26.249999999999996,2.0,2.0
上海,大数据工程师,上海浦东软件园股份有限公司,1.5-2.5万·16薪,上海,3-5年,本科,房地产,26.666666666666668,2.0,3.0
上海,数据工程师,上海吉祥航空股份有限公司,1.3-2万,上海,1-3年,本科,交通/运输/客运,16.5,2.0,2.0
上海,AI算法工程师(J10323),上海承葛生物科技有限公司,1-1.5万,上海,3年,硕士,制药/生物工程,12.5,3.0,1.0
上海,AI信息安全工程师,瑞声声学科技（深圳）有限公司,2-3.5万,上海,3-5年,本科,电子/半导体/集成电路,27.5,2.0,3.0
上海,数字化项目工程师,上海巴兰仕汽车检测设备股份有限公司,8千-1.2万·13薪,上海,1-3年,本科,4S店/车后市场丨汽车零部件丨机械/设备/重工,10.833333333333334,2.0,2.0
上海,AI化工工程师,壹珈智晟（上海）科技有限公司,1.5-2.2万·13薪,上海,3-5年,本科,其他行业,20.041666666666668,2.0,3.0
上海,物联网实施工程师,双林股份有限公司,1-1.5万,上海,3-5年,本科,汽车零部件,12.5,2.0,3.0
上海,EFA工程师,上海积塔半导体有限公司,1-2万,上海,1-3年,本科,电子/半导体/集成电路,15.0,2.0,2.0
上海,池窑纱研发工程师,上海永冠众诚新材料科技（集团）股份有限公司,1.8-3万,上海,1-3年,本科,贸易/进出口丨印刷/包装/造纸丨4S店/车后市场,24.0,2.0,2.0
上海,（高级）项目工程师-电性能&充电桩检测,DEKRA德凯,1.2-1.8万·13薪,上海,1-3年,本科,检测/认证,16.25,2.0,2.0
上海,体系工程师,上海伯杰医疗科技股份有限公司,1-1.5万,上海,3-5年,大专,医疗设备/器械,12.5,1.0,3.0
上海,变更管理工程师,上海江菱机电有限公司,7千-1万,上海,1-3年,本科,机械/设备/重工,8.5,2.0,2.0
上海,机器人行业-学习平台与数据工程师,宁波星际动力科技有限公司,2.5-4.5万·15薪,上海,1-3年,本科,人工智能,43.75,2.0,2.0
上海,过程质量工程师pqe,上海嘉益电器设备有限公司,8千-1万·13薪,上海,1-3年,大专,电气/电力/水利,9.75,1.0,2.0
上海,数据工程师 IT Data Engineer,尚列（上海）贸易有限公司,1.8-2.2万,上海,3-5年,本科,批发/零售,20.0,2.0,3.0
上海,AI数据工程师,工智图谱（上海）人工智能科技有限公司,1.5-3万,上海,1-3年,硕士,人工智能丨云计算/大数据丨计算机软件,22.5,3.0,2.0
上海,项目实施工程师,上海心融健康科技股份有限公司,1.3-1.5万,上海,1-3年,本科,企业服务,14.0,2.0,2.0
上海,高级数据工程师,临港实验室,20-30万/年,上海,3-5年,本科,制药/生物工程,20.833333333333332,2.0,3.0
上海,大数据工程师,上海壹亘精密机床有限公司,1.5-3万,上海,1-3年,本科,机械/设备/重工,22.5,2.0,2.0
上海,FIB工程师,上海微谱检测科技集团股份有限公司,1.1-1.8万·13薪,上海,1-3年,大专,检测/认证,15.708333333333336,1.0,2.0
上海,大数据工程师,上海微迈睿科技有限公司,1.4-2.8万·15薪,上海,1-3年,本科,计算机软件,26.249999999999996,2.0,2.0
上海,bi数据工程师,上海伍贤信息技术股份有限公司,1.2-1.5万·13薪,上海,3-5年,本科,计算机服务丨新零售丨电子商务,14.625,2.0,3.0
上海,数据工程师,上海城建信息科技有限公司,18-24万/年,上海,1-3年,本科,计算机服务,17.5,2.0,2.0
上海,大数据工程师,上海浦东软件园股份有限公司,1.5-2.5万·16薪,上海,3-5年,本科,房地产,26.666666666666668,2.0,3.0
上海,算法数据工程师,上海壹杰医疗科技有限公司,1.2-2万,上海,1-3年,本科,计算机软件,16.0,2.0,2.0
上海,数据工程师,上海吉祥航空股份有限公司,1.3-2万,上海,1-3年,本科,交通/运输/客运,16.5,2.0,2.0
上海,数据工程师（上海-黄浦区）,上海江崎格力高食品有限公司,1.5-2万,上海,3-5年,本科,食品/饮料/粮油,17.5,2.0,3.0
上海,AI数据工程师,上海浦东软件园汇智软件发展有限公司,2.2-3万,上海,1-3年,本科,电子/半导体/集成电路,26.0,2.0,2.0
上海,生物信息研究员（多组学与生物标志物方向）,武汉朗来科技发展有限公司,1.5-2.5万,上海,1-3年,硕士,制药/生物工程,20.0,3.0,2.0
上海,机器学习科研岗,临港实验室,20-35万/年,上海,1-3年,硕士,制药/生物工程,22.916666666666668,3.0,2.0
上海,机器学习算法工程师,浙江福莱新材料股份有限公司,2-2.5万·13薪,上海,3-5年,本科,电子/半导体/集成电路丨人工智能丨计算机软件,24.375,2.0,3.0
上海,AI算法工程师(J10323),上海承葛生物科技有限公司,1-1.5万,上海,3年,硕士,制药/生物工程,12.5,3.0,1.0
上海,时序信号分析与核磁仿真算法工程师（社招）,上海全澜科技有限公司,3-4万·14薪,上海,1-3年,硕士,医疗设备/器械,40.833333333333336,3.0,2.0
上海,点云算法工程师,沈阳东硕信息技术有限公司,9千-1.6万,上海,1-3年,本科,原材料和加工,12.5,2.0,2.0
上海,机器人行业-学习平台与数据工程师,宁波星际动力科技有限公司,2.5-4.5万·15薪,上海,1-3年,本科,人工智能,43.75,2.0,2.0
上海,机器人强化学习工程师/专家,上海蔚来汽车有限公司,3-5万·13薪,上海,1-3年,硕士,汽车研发/制造,43.333333333333336,3.0,2.0
上海,机器学习AI工程师,诚迈科技股份有限公司,1.3-2万,上海,1-3年,本科,人工智能,16.5,2.0,2.0
上海,机器学习（NLP）,上海复培新材料科技有限公司,1.5-2万,上海,无经验,硕士,人工智能丨新媒体丨音乐/视频/阅读,17.5,3.0,1.0
上海,AI算法工程师(医疗AI、信号处理、机器学习),漫迪医疗仪器（上海）有限公司,1.8-3万,上海,1-3年,硕士,医疗设备/器械,24.0,3.0,2.0
上海,AI工程师,毅翎信息技术（上海）有限公司,2.5-3万,,3-5年,本科,计算机软件,27.5,2.0,3.0
上海,机器学习工程师（物理仿真）(J10037),上海索辰信息科技股份有限公司,2.5-4万,上海,无经验,博士,人工智能,32.5,4.0,1.0
上海,AI工程师,毅翎信息技术（上海）有限公司,2.5-3万,上海,5-10年,本科,计算机软件,27.5,2.0,4.0
上海,机器学习工程师（物理仿真）,上海索辰信息科技股份有限公司,2-3.5万·14薪,上海,无经验,硕士,人工智能,32.083333333333336,3.0,1.0
上海,Sr Machine Learning Engineer II/机器学习工程师,山东昇润能源实业有限公司,3-4万·14薪,上海,3-5年,本科,电子/半导体/集成电路,40.833333333333336,2.0,3.0
上海,深度学习算法工程师,上海奥铁通讯技术有限公司,1.6-2.8万,上海,1-3年,本科,通信/网络设备丨电子/半导体/集成电路,22.0,2.0,2.0
上海,AI算法工程师,中芯国际集成电路制造（上海）有限公司,2.5-5万,上海,1-3年,硕士,电子/半导体/集成电路,37.5,3.0,2.0
上海,算法工程师,上海人工智能研究院有限公司,1.2-2万,上海,1-3年,硕士,人工智能丨计算机软件丨计算机服务,16.0,3.0,2.0
上海,AI算法工程师,上海艾允汽车配件有限公司,1.5-3万·13薪,上海,1-3年,本科,汽车,24.375,2.0,2.0
上海,算法工程师,上海船舶工艺研究所（中国船舶集团公司第十一研究所）,30-35万/年,上海,1-3年,硕士,机械/设备/重工,27.083333333333332,3.0,2.0
上海,自然语言算法专家,上海库帕思科技有限公司,2.5-3.5万·14薪,上海,1-3年,硕士,人工智能,35.0,3.0,2.0
上海,人工智能算法工程师,上海航天电源技术有限责任公司,40-60万/年,上海,1-3年,硕士,电子技术/半导体/集成电路,41.666666666666664,3.0,2.0
上海,VLA 算法工程师,原极（上海）科技有限公司,2-3万·13薪,上海,1-3年,本科,仪器仪表/工业自动化,27.083333333333332,2.0,2.0
上海,AI算法工程师,台达电子企业管理（上海）有限公司,1.5-3万,上海,3-5年,硕士,仪器仪表/工业自动化,22.5,3.0,3.0
上海,AI算法工程师,上海找钢网信息科技股份有限公司,2.5-4万,上海,1-3年,硕士,电子商务丨建材,32.5,3.0,2.0
上海,AI算法工程师,利德健康科技（广州）有限公司,2-3万·15薪,上海,3-5年,硕士,医疗设备/器械,31.25,3.0,3.0
上海,算法工程师,工智图谱（上海）人工智能科技有限公司,2-3.5万,上海,1-3年,硕士,人工智能丨云计算/大数据丨计算机软件,27.5,3.0,2.0
上海,算法工程师,万得信息技术股份有限公司,2-4万,上海,1-3年,本科,证券/期货丨基金丨银行,30.0,2.0,2.0
上海,AI算法工程师,上海酷聚科技有限公司,2-4万,上海,3-5年,硕士,电子/半导体/集成电路,30.0,3.0,3.0
上海,AI算法工程师,上海美杰医疗科技有限公司,1-1.5万,上海,1-3年,硕士,医疗设备/器械,12.5,3.0,2.0
上海,数据算法工程师,临港实验室,18-30万/年,上海,3-5年,硕士,制药/生物工程,20.0,3.0,3.0
上海,AI工程师,环旭电子股份有限公司,1.5-2.5万·16薪,上海,1-3年,本科,电子/半导体/集成电路丨仪器仪表/工业自动化,26.666666666666668,2.0,2.0
上海,中级算法工程师（运筹优化方向）,上海镁睿科技有限公司,2-3万·14薪,上海,3-5年,硕士,制药/生物工程,29.166666666666668,3.0,3.0
上海,AI算法工程师(J10323),上海承葛生物科技有限公司,1-1.5万,上海,3年,硕士,制药/生物工程,12.5,3.0,1.0
上海,AI数据工程师,上海浦东软件园汇智软件发展有限公司,2.2-3万,上海,1-3年,本科,电子/半导体/集成电路,26.0,2.0,2.0
上海,AI算法工程师,上海青翼工业软件有限公司,1.5-2.5万·13薪,上海,1-3年,本科,计算机软件,21.666666666666668,2.0,2.0
上海,AI算法工程师,上海智元信息科技有限公司,1.2-2万,上海,1-3年,本科,计算机软件,16.0,2.0,2.0
上海,AI信息安全工程师,瑞声声学科技（深圳）有限公司,2-3.5万,上海,3-5年,本科,电子/半导体/集成电路,27.5,2.0,3.0
上海,AI算法工程师,中芯国际集成电路制造（上海）有限公司,2.5-5万,上海,1-3年,硕士,电子/半导体/集成电路,37.5,3.0,2.0
上海,AI算法工程师,可丽尔医疗科技（常州）有限公司,2-4万,上海,1-3年,硕士,医疗设备/器械,30.0,3.0,2.0
上海,AI算法工程师（图像算法）,上海兰卫医学检验所股份有限公司,2.5-3.5万,上海,1-3年,硕士,医疗/护理/卫生丨医疗设备/器械,30.0,3.0,2.0
上海,高级AI算法工程师,什维新智医疗科技（上海）有限公司,2-3万,上海,1-3年,硕士,人工智能丨医疗设备/器械,25.0,3.0,2.0
上海,AI算法工程师,上海电气集团企业服务有限公司,25-40万/年,上海,1-3年,硕士,机械/设备/重工,27.083333333333332,3.0,2.0
上海,AI算法工程师(上海),常州三泰科技有限公司,2-3万,上海,1-3年,硕士,仪器仪表/工业自动化,25.0,3.0,2.0
上海,AI算法工程师,上海艾允汽车配件有限公司,1.5-3万·13薪,上海,1-3年,本科,汽车,24.375,2.0,2.0
上海,AI算法工程师,台达电子企业管理（上海）有限公司,1.5-3万,上海,3-5年,硕士,仪器仪表/工业自动化,22.5,3.0,3.0
上海,AI算法工程师,上海找钢网信息科技股份有限公司,2.5-4万,上海,1-3年,硕士,电子商务丨建材,32.5,3.0,2.0
上海,AI算法工程师,利德健康科技（广州）有限公司,2-3万·15薪,上海,3-5年,硕士,医疗设备/器械,31.25,3.0,3.0
上海,AI化工工程师,壹珈智晟（上海）科技有限公司,1.5-2.2万·13薪,上海,3-5年,本科,其他行业,20.041666666666668,2.0,3.0
上海,点云算法工程师,沈阳东硕信息技术有限公司,9千-1.6万,上海,1-3年,本科,原材料和加工,12.5,2.0,2.0
上海,AI算法工程师（药企）,山东绿叶制药有限公司,2.5-3.5万·14薪,上海,1-3年,本科,制药/生物工程,35.0,2.0,2.0
上海,AI算法工程师,上海联影医疗科技股份有限公司,2.5-4万,上海,3-5年,本科,医疗设备/器械,32.5,2.0,3.0
上海,AI算法工程师（大模型方向）,上海临港新片区海湖资产投资经营有限公司,20-40万/年,上海,1-3年,本科,物业管理/商业中心,25.0,2.0,2.0
上海,AI算法工程师,上海酷聚科技有限公司,2-4万,上海,3-5年,硕士,电子/半导体/集成电路,30.0,3.0,3.0
上海,AI算法工程师,上海美杰医疗科技有限公司,1-1.5万,上海,1-3年,硕士,医疗设备/器械,12.5,3.0,2.0
上海,AI算法专家(J10994),中芯国际集成电路制造（上海）有限公司,2-3.8万·15薪,上海,5-10年,本科,电子/半导体/集成电路,36.25,2.0,4.0
上海,AI算法工程师(J18781),上海联影医疗科技股份有限公司,2.5-4万,上海,1-3年,硕士,医疗设备/器械,32.5,3.0,2.0
上海,计算机软件工程师（AI算法/机器人）,上海锅炉厂有限公司,20-30万/年,上海,3-5年,本科,机械/设备/重工,20.833333333333332,2.0,3.0
上海,AI算法工程师,上海阅维科技股份有限公司,2-4万,上海,1-3年,本科,电气/电力/水利,30.0,2.0,2.0
上海,AI算法工程师,超磁新能（上海）科技有限公司,36-60万/年,上海,1-3年,硕士,新能源,40.0,3.0,2.0
上海,AI算法工程师,中国科学院上海高等研究院,16-25万/年,上海,无经验,硕士,学术/科研,17.083333333333332,3.0,1.0
上海,高级AI算法工程师,拓荆键科（海宁）半导体设备有限公司,1.7-3.4万·13薪,上海,1-3年,硕士,电子/半导体/集成电路,27.625,3.0,2.0
上海,AI算法工程师（薪资面议）,中建三局集团华东建设有限公司,25-35万/年,上海,1-3年,本科,建筑/建材/工程,25.0,2.0,2.0
上海,AI 算法工程师（光电分选方向）,上海博德尔环境科技集团有限公司,2.5-4万,上海,1-3年,硕士,人工智能,32.5,3.0,2.0
上海,嵌入式开发工程师（AI算法/电力电子融合）,上海正泰电源系统有限公司,2-2.5万·15薪,上海,1-3年,硕士,新能源,28.125,3.0,2.0
上海,智能船AI算法工程师(J12014),上海船舶研究设计院,2.5-5万,上海,5年,硕士,机械/设备/重工,37.5,3.0,1.0
上海,AI数据工程师,上海浦东软件园汇智软件发展有限公司,2.2-3万,上海,1-3年,本科,电子/半导体/集成电路,26.0,2.0,2.0
上海,大数据开发,西信科技有限公司上海分公司,1.5-2万,上海,1-3年,本科,计算机软件,17.5,2.0,2.0
上海,大数据开发工程师,上海沣海智能科技有限公司,1.5-2万,上海,1-3年,本科,计算机软件,17.5,2.0,2.0
上海,大数据开发,上海微思臣智咨询管理有限公司,1-1.2万·13薪,上海,5-10年,本科,专业服务(咨询、人力资源、财会),11.916666666666666,2.0,4.0
上海,大数据开发工程师,上海创新给水设备制造（集团）有限公司,1.5-2万,上海,5-10年,本科,云计算/大数据丨计算机软件丨网络/信息安全,17.5,2.0,4.0
上海,国企-大数据开发,前锦网络信息技术（上海）有限公司,20-35万/年,上海,1-3年,硕士,人力资源服务,22.916666666666668,3.0,2.0
